John Brunner_author_The Infinitive of Go	[https://en.wikipedia.org/wiki/The_Infinitive_of_Go]
Anne McCaffrey_author_Dragonsblood	[https://en.wikipedia.org/wiki/Dragonheart_(novel), https://en.wikipedia.org/wiki/Dragonsblood]
Radek Štěpánek_birthPlace_Belgrade	[]
Dave Wolverton_author_Across the Sea of Suns	[]
Robbie Williams_birthPlace_Liverpool	[]
Emmylou Harris_birthPlace_Hamlet, North Carolina	[]
Tony Blair_birthPlace_New York City	[]
Nazr Mohammed_team_Utah Jazz	[]
Andrew Bynum_team_Los Angeles Clippers	[https://en.wikipedia.org/wiki/2011–12_NBA_season, https://en.wikipedia.org/wiki/2011–12_Los_Angeles_Lakers_season, https://en.wikipedia.org/wiki/Nikola_Vučević, https://en.wikipedia.org/wiki/2009–10_Los_Angeles_Lakers_season, https://en.wikipedia.org/wiki/2013–14_Cleveland_Cavaliers_season]
Steve Blake_team_Minnesota Timberwolves	[https://en.wikipedia.org/wiki/2013–14_Los_Angeles_Lakers_season]
Karl Adolph Gjellerup_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/1917_in_poetry, https://en.wikipedia.org/wiki/Scandinavian_literature]
Johan Christian Fabricius_deathPlace_Rancho Mirage, California	[]
Marc Anthony_spouse_Jennifer Lopez	[https://en.wikipedia.org/wiki/El_Cantante]
Will.i.am_birthPlace_Los Angeles	[]
Oracle Corporation_subsidiary_IBM Informix	[]
Charles Thomson Rees Wilson_award_Nobel Prize in Literature	[]
Shakira_birthPlace_Barranquilla	[]
John C. Frémont_deathPlace_Santa Monica, California	[]
Mean Girls_starring_Zac Efron	[https://en.wikipedia.org/wiki/Teen_idol]
Temenos Group_foundationPlace_Princeton Junction	[]
Camp Rock_starring_Roshon Fegan	[https://en.wikipedia.org/wiki/Cody_Linley]
Mylène Jampanoï_spouse_Milind Soman	[]
Pat Frank_author_Alas, Babylon	[https://en.wikipedia.org/wiki/Mount_Dora,_Florida, https://en.wikipedia.org/wiki/Babylon_(disambiguation), https://en.wikipedia.org/wiki/Alas,_Babylon, https://en.wikipedia.org/wiki/Pat_Frank]
Hyperion Entertainment_foundationPlace_Belgium	[]
Sergei Sidorsky_office_Belarus	[]
Daniel Nestor_birthPlace_Belgrade	[]
Morihiro Hosokawa_office_Japan	[https://en.wikipedia.org/wiki/New_Frontier_Party_(Japan), https://en.wikipedia.org/wiki/Ichirō_Ozawa, https://en.wikipedia.org/wiki/Heisei_period, https://en.wikipedia.org/wiki/Kōki_Ishii, https://en.wikipedia.org/wiki/Isao_Arita, https://en.wikipedia.org/wiki/Seiji_Maehara, https://en.wikipedia.org/wiki/List_of_political_families, https://en.wikipedia.org/wiki/New_Party_Sakigake, https://en.wikipedia.org/wiki/Yoriko_Madoka, https://en.wikipedia.org/wiki/From_Five, https://en.wikipedia.org/wiki/Tsutomu_Hata, https://en.wikipedia.org/wiki/Toshihiro_Nikai, https://en.wikipedia.org/wiki/Hosokawa_clan, https://en.wikipedia.org/wiki/List_of_political_parties_in_Japan, https://en.wikipedia.org/wiki/Junichiro_Koizumi, https://en.wikipedia.org/wiki/Kakuei_Tanaka, https://en.wikipedia.org/wiki/Hosokawa_Cabinet, https://en.wikipedia.org/wiki/Akira_Mikazuki, https://en.wikipedia.org/wiki/List_of_resignations_from_government, https://en.wikipedia.org/wiki/Hosokawa_Gracia, https://en.wikipedia.org/wiki/List_of_state_leaders_in_1994, https://en.wikipedia.org/wiki/Hata_Cabinet, https://en.wikipedia.org/wiki/Japan_Renewal_Party, https://en.wikipedia.org/wiki/Tokyo_gubernatorial_election,_2014, https://en.wikipedia.org/wiki/Liberal_Democratic_Party_(Japan), https://en.wikipedia.org/wiki/Daimyō, https://en.wikipedia.org/wiki/Japanese_general_election,_2005, https://en.wikipedia.org/wiki/List_of_war_apology_statements_issued_by_Japan]
Ascend Communications_subsidiary_Maxis	[]
Stanley Kubrick_deathPlace_Los Angeles	[]
Jean-Pierre Raffarin_office_France	[https://en.wikipedia.org/wiki/Dominique_de_Villepin, https://en.wikipedia.org/wiki/Antisemitism_in_the_Arab_world, https://en.wikipedia.org/wiki/Prostitution_in_France, https://en.wikipedia.org/wiki/French_legislative_election,_2002, https://en.wikipedia.org/wiki/Disappearance_of_Ali_Astamirov, https://en.wikipedia.org/wiki/Chasseneuil-du-Poitou, https://en.wikipedia.org/wiki/Xavier_Bertrand, https://en.wikipedia.org/wiki/Revenu_minimum_d'insertion, https://en.wikipedia.org/wiki/Christian_Blanc, https://en.wikipedia.org/wiki/Mitterrand_doctrine, https://en.wikipedia.org/wiki/United_States–European_Union_relations, https://en.wikipedia.org/wiki/Freedom_of_religion_in_France, https://en.wikipedia.org/wiki/Parliamentary_Commission_on_Cults_in_France, https://en.wikipedia.org/wiki/Noëlle_Lenoir, https://en.wikipedia.org/wiki/List_of_resignations_from_government, https://en.wikipedia.org/wiki/2002_in_France, https://en.wikipedia.org/wiki/Joëlle_Ceccaldi-Raynaud, https://en.wikipedia.org/wiki/Patrick_Devedjian, https://en.wikipedia.org/wiki/Yamina_Benguigui, https://en.wikipedia.org/wiki/Anne-Marie_Idrac, https://en.wikipedia.org/wiki/Jean-Pierre_Raffarin, https://en.wikipedia.org/wiki/2010_redistricting_of_French_legislative_constituencies, https://en.wikipedia.org/wiki/Jacques_Chirac's_second_term_as_President_of_France, https://en.wikipedia.org/wiki/Pascal_Convert, https://en.wikipedia.org/wiki/400th_anniversary_of_Quebec_City, https://en.wikipedia.org/wiki/Olivia_Zemor]
Bill Ransom_author_The Jesus Incident	[https://en.wikipedia.org/wiki/The_Lazarus_Effect_(novel), https://en.wikipedia.org/wiki/Destination:_Void, https://en.wikipedia.org/wiki/The_Jesus_Incident, https://en.wikipedia.org/wiki/Frank_Herbert]
Tom Hanks_birthPlace_Concord, California	[]
Richard Jefferson_team_Minnesota Timberwolves	[https://en.wikipedia.org/wiki/2001–02_NBA_season, https://en.wikipedia.org/wiki/December_2004_in_sports]
Raymond Felton_team_Denver Nuggets	[https://en.wikipedia.org/wiki/Rashad_McCants, https://en.wikipedia.org/wiki/2005–06_NBA_season, https://en.wikipedia.org/wiki/Beach_Ball_Classic, https://en.wikipedia.org/wiki/Kostas_Papanikolaou, https://en.wikipedia.org/wiki/History_of_the_Portland_Trail_Blazers, https://en.wikipedia.org/wiki/2010–11_Denver_Nuggets_season, https://en.wikipedia.org/wiki/2011_NBA_draft, https://en.wikipedia.org/wiki/Wilson_Chandler, https://en.wikipedia.org/wiki/Portland_Trail_Blazers]
John Ford_deathPlace_Palm Desert, California	[]
Carlos Delfino_team_Toronto Raptors	[https://en.wikipedia.org/wiki/Amir_Johnson, https://en.wikipedia.org/wiki/Sonny_Weems]
Danger_foundationPlace_Madison	[]
Nemetschek_foundationPlace_Berkeley	[]
Samuel Dalembert_team_Phoenix Suns	[https://en.wikipedia.org/wiki/2009–10_NBA_season, https://en.wikipedia.org/wiki/Andrés_Nocioni]
Robert Mitchum_deathPlace_Kiel	[]
Calvin Coolidge_deathPlace_Edinburgh	[]
Marge Piercy_author_He, She and It	[]
Philip Wylie_author_When Worlds Collide	[https://en.wikipedia.org/wiki/Kirk_Allen, https://en.wikipedia.org/wiki/Edwin_Balmer, https://en.wikipedia.org/wiki/Mongo_(fictional_planet)]
Seamus Heaney_award_Nobel Prize in Physics	[]
Matti Vanhanen_office_Cape Colony	[]
H. P. Lovecraft_birthPlace_Lamar, Missouri	[]
Mohammad Reza Pahlavi_deathPlace_Los Angeles	[]
Mike Miller (basketball player)_team_Memphis Grizzlies	[]
Willie Nelson_birthPlace_Abbott, Texas	[]
Edward Drinker Cope_deathPlace_Philadelphia	[]
Ansys_foundationPlace_Livonia	[]
Hank Williams_deathPlace_New York City	[]
Jack White_spouse_Karen Elson	[]
EMeta_foundationPlace_Minneapolis	[]
Frédéric Passy_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/December_1901, https://en.wikipedia.org/wiki/Nobel_Prize]
George Bernard Shaw_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/List_of_people_who_have_declined_a_British_honour, https://en.wikipedia.org/wiki/Władysław_Reymont, https://en.wikipedia.org/wiki/December_1925, https://en.wikipedia.org/wiki/List_of_Academy_Award_records, https://en.wikipedia.org/wiki/List_of_Nobel_laureates_affiliated_with_the_London_School_of_Economics, https://en.wikipedia.org/wiki/1925_in_literature, https://en.wikipedia.org/wiki/1926_in_Ireland, https://en.wikipedia.org/wiki/November_1926, https://en.wikipedia.org/wiki/1925_in_Ireland, https://en.wikipedia.org/wiki/Twentieth-century_theatre, https://en.wikipedia.org/wiki/Culture_of_Ireland, https://en.wikipedia.org/wiki/Ireland]
Kamal Haasan_birthPlace_New York City	[]
Alexandre Millerand_office_France	[https://en.wikipedia.org/wiki/1923_in_France, https://en.wikipedia.org/wiki/French_Section_of_the_Workers'_International, https://en.wikipedia.org/wiki/Théodore_Steeg, https://en.wikipedia.org/wiki/Social_democracy, https://en.wikipedia.org/wiki/Gaston_Doumergue, https://en.wikipedia.org/wiki/Maximilien_Luce, https://en.wikipedia.org/wiki/Raoul_Péret, https://en.wikipedia.org/wiki/Paul_Jourdain, https://en.wikipedia.org/wiki/1920_in_France, https://en.wikipedia.org/wiki/Lycée_Louis-le-Grand, https://en.wikipedia.org/wiki/San_Remo_conference, https://en.wikipedia.org/wiki/Conference_of_London_(1920), https://en.wikipedia.org/wiki/Treaty_of_Sèvres, https://en.wikipedia.org/wiki/Victor_Jaclard, https://en.wikipedia.org/wiki/1921_in_France, https://en.wikipedia.org/wiki/Henry_Bérenger, https://en.wikipedia.org/wiki/Maurice_Paléologue, https://en.wikipedia.org/wiki/1922_in_France]
Mikhail Kasyanov_office_Spain	[]
Steve Nash_team_Phoenix Suns	[https://en.wikipedia.org/wiki/National_Basketball_Association_criticisms_and_controversies, https://en.wikipedia.org/wiki/Mike_D'Antoni, https://en.wikipedia.org/wiki/Showdown_in_Chinatown, https://en.wikipedia.org/wiki/07_Seconds_or_Less, https://en.wikipedia.org/wiki/2004–05_NBA_season, https://en.wikipedia.org/wiki/2005–06_NBA_season, https://en.wikipedia.org/wiki/2006–07_NBA_season, https://en.wikipedia.org/wiki/2003_NBA_All-Star_Game, https://en.wikipedia.org/wiki/2007–08_NBA_season, https://en.wikipedia.org/wiki/2002–03_NBA_season, https://en.wikipedia.org/wiki/1998_NBA_draft, https://en.wikipedia.org/wiki/Showtime_(basketball), https://en.wikipedia.org/wiki/Donnie_Nelson, https://en.wikipedia.org/wiki/Goran_Dragić, https://en.wikipedia.org/wiki/2009–10_NBA_season, https://en.wikipedia.org/wiki/2011–12_Phoenix_Suns_season, https://en.wikipedia.org/wiki/Jason_Richardson, https://en.wikipedia.org/wiki/Pat_Garrity, https://en.wikipedia.org/wiki/The_Sting_(The_Office), https://en.wikipedia.org/wiki/List_of_Phoenix_Suns_seasons, https://en.wikipedia.org/wiki/Devin_Harris, https://en.wikipedia.org/wiki/2017–18_Los_Angeles_Lakers_season, https://en.wikipedia.org/wiki/2004–05_Dallas_Mavericks_season, https://en.wikipedia.org/wiki/Pick_and_roll, https://en.wikipedia.org/wiki/2003–04_Dallas_Mavericks_season, https://en.wikipedia.org/wiki/Brevin_Knight, https://en.wikipedia.org/wiki/2015–16_Phoenix_Suns_season, https://en.wikipedia.org/wiki/Jason_Terry, https://en.wikipedia.org/wiki/Spurs–Suns_rivalry, https://en.wikipedia.org/wiki/Nellie_Ball, https://en.wikipedia.org/wiki/Jermaine_O'Neal, https://en.wikipedia.org/wiki/2008–09_Phoenix_Suns_season, https://en.wikipedia.org/wiki/Dallas_Mavericks_all-time_roster_and_statistics_leaders, https://en.wikipedia.org/wiki/Phil_Jackson, https://en.wikipedia.org/wiki/2011_FIBA_Americas_Championship, https://en.wikipedia.org/wiki/St._Michaels_University_School, https://en.wikipedia.org/wiki/2009–10_Phoenix_Suns_season, https://en.wikipedia.org/wiki/2012–13_NBA_season, https://en.wikipedia.org/wiki/May_2010_in_sports, https://en.wikipedia.org/wiki/Bruce_Bowen, https://en.wikipedia.org/wiki/2006_NBA_Finals, https://en.wikipedia.org/wiki/Martin_Müürsepp, https://en.wikipedia.org/wiki/2013–14_Phoenix_Suns_season, https://en.wikipedia.org/wiki/2004–05_Phoenix_Suns_season, https://en.wikipedia.org/wiki/Dallas_Mavericks, https://en.wikipedia.org/wiki/History_of_the_Los_Angeles_Lakers, https://en.wikipedia.org/wiki/Jared_Dudley, https://en.wikipedia.org/wiki/February_2008_in_sports, https://en.wikipedia.org/wiki/Don_Nelson, https://en.wikipedia.org/wiki/Los_Angeles_Lakers, https://en.wikipedia.org/wiki/Tony_Parker, https://en.wikipedia.org/wiki/January_2005_in_sports, https://en.wikipedia.org/wiki/Darius_Morris, https://en.wikipedia.org/wiki/Grant_Hill, https://en.wikipedia.org/wiki/Jordan_Farmar, https://en.wikipedia.org/wiki/Dirk_Nowitzki, https://en.wikipedia.org/wiki/December_2006_in_sports, https://en.wikipedia.org/wiki/2011–12_NBA_season, https://en.wikipedia.org/wiki/List_of_retired_numbers, https://en.wikipedia.org/wiki/Phoenix_Suns, https://en.wikipedia.org/wiki/2012–13_Phoenix_Suns_season, https://en.wikipedia.org/wiki/Shaquille_O'Neal, https://en.wikipedia.org/wiki/Steve_McManaman, https://en.wikipedia.org/wiki/2016–17_Phoenix_Suns_season]
Joseph John Thomson_award_Nobel Prize in Literature	[]
Kill Bill_starring_Jane Dornacker	[]
Ian R. MacLeod_author_Venus on the Half-Shell	[]
Cary Grant_deathPlace_Cairo	[]
Amar'e Stoudemire_team_Phoenix Suns	[https://en.wikipedia.org/wiki/Mike_D'Antoni, https://en.wikipedia.org/wiki/2004–05_NBA_season, https://en.wikipedia.org/wiki/2006–07_NBA_season, https://en.wikipedia.org/wiki/2002–03_NBA_season, https://en.wikipedia.org/wiki/2007–08_NBA_season, https://en.wikipedia.org/wiki/2005_NBA_All-Star_Game, https://en.wikipedia.org/wiki/Celtics–Knicks_rivalry, https://en.wikipedia.org/wiki/February_2008_in_sports, https://en.wikipedia.org/wiki/2009–10_NBA_season, https://en.wikipedia.org/wiki/Jordan_Brand_Classic, https://en.wikipedia.org/wiki/2003_NBA_Playoffs, https://en.wikipedia.org/wiki/Pick_and_roll, https://en.wikipedia.org/wiki/2008–09_Phoenix_Suns_season, https://en.wikipedia.org/wiki/Stephon_Marbury, https://en.wikipedia.org/wiki/Bill_Cartwright, https://en.wikipedia.org/wiki/2002–03_Phoenix_Suns_season, https://en.wikipedia.org/wiki/NBA_(video_game_series), https://en.wikipedia.org/wiki/Amar'e_Stoudemire, https://en.wikipedia.org/wiki/2009–10_Phoenix_Suns_season, https://en.wikipedia.org/wiki/Israeli_Basketball_Premier_League, https://en.wikipedia.org/wiki/Markieff_Morris, https://en.wikipedia.org/wiki/Bruce_Bowen, https://en.wikipedia.org/wiki/Microfracture_surgery, https://en.wikipedia.org/wiki/May_2010_in_sports, https://en.wikipedia.org/wiki/Leandro_Barbosa, https://en.wikipedia.org/wiki/2013–14_Phoenix_Suns_season, https://en.wikipedia.org/wiki/2015–16_Phoenix_Suns_season, https://en.wikipedia.org/wiki/2007_NBA_playoffs, https://en.wikipedia.org/wiki/Bryan_Colangelo, https://en.wikipedia.org/wiki/2004–05_Phoenix_Suns_season, https://en.wikipedia.org/wiki/Steve_Nash, https://en.wikipedia.org/wiki/Tim_Thomas_(basketball), https://en.wikipedia.org/wiki/2016–17_Phoenix_Suns_season, https://en.wikipedia.org/wiki/Heat–Knicks_rivalry, https://en.wikipedia.org/wiki/History_of_the_New_York_Knicks, https://en.wikipedia.org/wiki/New_York_Knicks, https://en.wikipedia.org/wiki/Dallas_Mavericks, https://en.wikipedia.org/wiki/Phoenix_Suns]
Mark Eyskens_office_Belgium	[https://en.wikipedia.org/wiki/November_1981, https://en.wikipedia.org/wiki/1989_Belgian_MiG-23_crash, https://en.wikipedia.org/wiki/Mark_Eyskens]
The Right Stuff (film)_starring_Geoff Parry	[]
The Aristocats_starring_David Carradine	[]
Otis Redding_deathPlace_Beverly Hills, California	[]
Akira Kurosawa_deathPlace_Setagaya, Tokyo	[]
Yahoo!_foundationPlace_Redlands	[]
Elsa Pataky_spouse_Cris Alexander	[]
Kanye West_birthPlace_Atlanta	[]
Chauncey Billups_team_Los Angeles Clippers	[https://en.wikipedia.org/wiki/2005–06_NBA_season, https://en.wikipedia.org/wiki/2012–13_NBA_season, https://en.wikipedia.org/wiki/1999–2000_Orlando_Magic_season, https://en.wikipedia.org/wiki/Cheikh_Samb, https://en.wikipedia.org/wiki/2008–09_NBA_season, https://en.wikipedia.org/wiki/Ronald_Murray, https://en.wikipedia.org/wiki/NBA_All-Star_Weekend_Shooting_Stars_Competition, https://en.wikipedia.org/wiki/Mo_Williams, https://en.wikipedia.org/wiki/List_of_people_from_Colorado, https://en.wikipedia.org/wiki/Denver_Nuggets, https://en.wikipedia.org/wiki/Los_Angeles_Clippers]
Ginger Rogers_deathPlace_Cairo	[]
Nazr Mohammed_team_Los Angeles Lakers	[https://en.wikipedia.org/wiki/2012_NBA_Finals]
Symantec Corporation_foundationPlace_Sunnyvale	[]
Rabindranath Tagore_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/Gunturu_Seshendra_Sarma, https://en.wikipedia.org/wiki/List_of_Asian_Nobel_laureates, https://en.wikipedia.org/wiki/Abanindranath_Tagore, https://en.wikipedia.org/wiki/Bangladeshi_English_literature, https://en.wikipedia.org/wiki/List_of_Brahmins, https://en.wikipedia.org/wiki/Vijaydan_Detha, https://en.wikipedia.org/wiki/List_of_Bengalis, https://en.wikipedia.org/wiki/Kolkata_Book_Fair, https://en.wikipedia.org/wiki/List_of_firsts_in_India, https://en.wikipedia.org/wiki/List_of_child_prodigies, https://en.wikipedia.org/wiki/Bengali_renaissance, https://en.wikipedia.org/wiki/List_of_people_associated_with_University_College_London, https://en.wikipedia.org/wiki/List_of_Nobel_laureates_in_Literature, https://en.wikipedia.org/wiki/List_of_Nobel_laureates_affiliated_with_University_College_London, https://en.wikipedia.org/wiki/List_of_Indian_Nobel_laureates, https://en.wikipedia.org/wiki/1913_in_literature, https://en.wikipedia.org/wiki/C._V._Raman, https://en.wikipedia.org/wiki/Francisco_Casanovas, https://en.wikipedia.org/wiki/List_of_autodidacts, https://en.wikipedia.org/wiki/November_1913, https://en.wikipedia.org/wiki/List_of_people_from_Kolkata, https://en.wikipedia.org/wiki/List_of_poets, https://en.wikipedia.org/wiki/Indian_literature, https://en.wikipedia.org/wiki/Asia]
Palm, Inc._foundationPlace_Newcastle upon Tyne	[]
Alec Douglas-Home_office_Japan	[https://en.wikipedia.org/wiki/September_1964]
Octavio Paz_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/Miguel_de_Cervantes_Prize, https://en.wikipedia.org/wiki/Nobel_Prize_in_Literature, https://en.wikipedia.org/wiki/Latin_American_literature, https://en.wikipedia.org/wiki/New_Directions_Publishing, https://en.wikipedia.org/wiki/1990_in_literature, https://en.wikipedia.org/wiki/Simón_Bolívar_Professor_of_Latin-American_Studies, https://en.wikipedia.org/wiki/National_Autonomous_University_of_Mexico, https://en.wikipedia.org/wiki/Octavio_Paz, https://en.wikipedia.org/wiki/Barney_Rosset, https://en.wikipedia.org/wiki/List_of_years_in_poetry, https://en.wikipedia.org/wiki/List_of_Mexicans, https://en.wikipedia.org/wiki/Norman_Manea, https://en.wikipedia.org/wiki/The_Invention_of_Morel, https://en.wikipedia.org/wiki/Western_canon]
J. J. Redick_team_Orlando Magic	[https://en.wikipedia.org/wiki/Tobias_Harris, https://en.wikipedia.org/wiki/Gustavo_Ayón, https://en.wikipedia.org/wiki/2011–12_Orlando_Magic_season, https://en.wikipedia.org/wiki/Orlando_Magic, https://en.wikipedia.org/wiki/Chicago_Bulls]
Jonathan Lethem_author_Amnesia Moon	[]
Camilo José Cela_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/Nobel_Prize_in_Literature, https://en.wikipedia.org/wiki/Miguel_de_Cervantes_Prize, https://en.wikipedia.org/wiki/New_Directions_Publishing, https://en.wikipedia.org/wiki/Complutense_University_of_Madrid, https://en.wikipedia.org/wiki/Fernando_Arrabal, https://en.wikipedia.org/wiki/Spanish_literature, https://en.wikipedia.org/wiki/Carlism_in_literature, https://en.wikipedia.org/wiki/List_of_Old_Franciscans, https://en.wikipedia.org/wiki/Camilo_José_Cela_Conde, https://en.wikipedia.org/wiki/List_of_people_from_Madrid, https://en.wikipedia.org/wiki/El_Español_de_la_Historia, https://en.wikipedia.org/wiki/List_of_Galician_people, https://en.wikipedia.org/wiki/Spain, https://en.wikipedia.org/wiki/Farrar,_Straus_and_Giroux]
The Right Stuff (film)_starring_Sam Shepard	[https://en.wikipedia.org/wiki/November_1943, https://en.wikipedia.org/wiki/The_Right_Stuff_(film)]
Kanye West_birthPlace_Chicago	[]
Kwame Brown_team_Portland Trail Blazers	[]
Olivia Newton-John_birthPlace_Winterset, Iowa	[]
Bob Marley_deathPlace_Miami	[]
Albert Abraham Michelson_award_Nobel Prize in Physics	[https://en.wikipedia.org/wiki/Humboldt_University_of_Berlin, https://en.wikipedia.org/wiki/List_of_Jewish_atheists_and_agnostics, https://en.wikipedia.org/wiki/Albert_A._Michelson, https://en.wikipedia.org/wiki/List_of_agnostics, https://en.wikipedia.org/wiki/List_of_Russian_Americans]
International Atomic Energy Agency_award_Nobel Prize in Chemistry	[https://en.wikipedia.org/wiki/Dudley_R._Herschbach, https://en.wikipedia.org/wiki/Cairo]
Larry Niven_author_The World of Null-A	[]
Grazia Deledda_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/Lula,_Sardinia, https://en.wikipedia.org/wiki/December_1926, https://en.wikipedia.org/wiki/Grazia_Deledda, https://en.wikipedia.org/wiki/List_of_people_from_Sardinia, https://en.wikipedia.org/wiki/List_of_people_from_Southern_Italy, https://en.wikipedia.org/wiki/Italian_literature]
Terry Pratchett_author_Pushing Ice	[]
Leonid Kuchma_office_France	[]
Frank Herbert_author_When Worlds Collide	[]
Charlie Sheen_spouse_John Heard	[]
Sonia Agarwal_spouse_Selvaraghavan	[]
Terry Pratchett_author_Nova Express	[]
Baburam Bhattarai_office_Denmark	[]
Awem_foundationPlace_California	[]
Condusiv Technologies_foundationPlace_New York City	[]
Nelly Furtado_birthPlace_Omaha, Nebraska	[]
Eric Flint_author_1635: The Cannon Law	[https://en.wikipedia.org/wiki/List_of_science_fiction_novels]
Samuel Beckett_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/1961_in_literature, https://en.wikipedia.org/wiki/List_of_Nobel_laureates_in_Literature, https://en.wikipedia.org/wiki/Paultons_Square, https://en.wikipedia.org/wiki/Barney_Rosset, https://en.wikipedia.org/wiki/Portora_Royal_School, https://en.wikipedia.org/wiki/List_of_years_in_poetry, https://en.wikipedia.org/wiki/French_literature, https://en.wikipedia.org/wiki/List_of_École_Normale_Supérieure_people, https://en.wikipedia.org/wiki/Twentieth-century_theatre, https://en.wikipedia.org/wiki/Culture_of_Ireland, https://en.wikipedia.org/wiki/List_of_people_involved_with_the_French_Resistance, https://en.wikipedia.org/wiki/Ireland, https://en.wikipedia.org/wiki/English_novel, https://en.wikipedia.org/wiki/Samuel_Beckett, https://en.wikipedia.org/wiki/Twentieth-century_English_literature]
Ed Wood (film)_starring_Sarah Jessica Parker	[https://en.wikipedia.org/wiki/Buffalocomotive, https://en.wikipedia.org/wiki/Sarah_Jessica_Parker, https://en.wikipedia.org/wiki/Ed_Wood_(film)]
Mean Girls_starring_Roddy Maude-Roxby	[]
David Hume_deathPlace_Edinburgh	[]
Monica Seles_birthPlace_Novi Sad	[]
Amy Spanger_spouse_Vanessa Marcil	[]
Joop den Uyl_office_Netherlands	[https://en.wikipedia.org/wiki/Gaius_de_Gaay_Fortman, https://en.wikipedia.org/wiki/Last_use_of_capital_punishment_in_Spain, https://en.wikipedia.org/wiki/Kingdom_of_the_Netherlands, https://en.wikipedia.org/wiki/Louis_Beel, https://en.wikipedia.org/wiki/Netherlands–Suriname_relations, https://en.wikipedia.org/wiki/Jan_Pronk, https://en.wikipedia.org/wiki/Aurelio_Peccei, https://en.wikipedia.org/wiki/Christian_Democratic_Appeal, https://en.wikipedia.org/wiki/1987]
Gerald Green_team_Dallas Mavericks	[https://en.wikipedia.org/wiki/Gerald_Green, https://en.wikipedia.org/wiki/February_2007_in_sports, https://en.wikipedia.org/wiki/Kevin_Garnett]
Carl Spitteler_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/1919_in_literature, https://en.wikipedia.org/wiki/1919_in_poetry, https://en.wikipedia.org/wiki/German_literature]
Émile Loubet_office_Netherlands	[]
George Carlin_deathPlace_Davenport, Iowa	[]
